Date;Hour;R1;R2;R3;R4;R5;R6
2/09/2020;10:00:00;125380;15607;18012;12735;4736;14694
2/09/2020;10:30:00;122123;14163;16382;11386;4020;13193
2/09/2020;11:00:00;121161;15484;18102;11846;4687;14249
2/09/2020;11:30:00;121348;15334;18158;11772;5550;14787
2/09/2020;12:00:00;127365;17322;19276;13647;5811;15391
2/09/2020;12:30:00;127968;16877;18343;14323;5944;16397
2/09/2020;13:00:00;125622;16519;19559;14764;5225;16524
2/09/2020;13:30:00;125042;16078;19460;14532;4645;15596
2/09/2020;14:00:00;125637;16199;20626;14924;4687;15073
2/09/2020;14:30:00;123936;15649;18513;13487;4984;13862
2/09/2020;15:00:00;118857;14626;17065;12293;4572;13464
2/09/2020;15:30:00;121206;15052;17716;13107;4890;14726
2/09/2020;16:00:00;121807;15465;18294;13567;4598;15001
2/09/2020;16:30:00;119378;15698;18653;14058;4166;14006
2/09/2020;17:00:00;123628;16289;20668;15686;5316;16468
2/09/2020;17:30:00;125419;16813;19683;15544;5200;16428
2/09/2020;18:00:00;125470;16925;21679;16923;5965;17122
2/09/2020;18:30:00;126575;16448;21912;17554;5403;18686
2/09/2020;19:00:00;130004;17924;22050;17769;5890;18911
2/09/2020;19:30:00;131479;17445;20587;16076;6142;17099
2/09/2020;20:00:00;127676;16592;20232;14501;6380;15123
2/09/2020;20:30:00;125115;16316;18876;12375;5589;12771
2/09/2020;21:00:00;122803;14993;17928;12086;4886;11609
2/09/2020;21:30:00;121708;14459;17140;12112;5036;11744
2/09/2020;22:00:00;119427;15513;16202;10477;5348;12059
2/09/2020;22:30:00;119105;15607;16405;10232;5002;10636
2/09/2020;23:00:00;119321;15380;16460;9795;5098;11408
2/09/2020;23:30:00;118012;14786;16247;9694;4803;10390
3/09/2020;00:00:00;114063;13640;14728;9150;4577;9602
3/09/2020;00:30:00;109847;15189;14921;8621;5137;9188
3/09/2020;01:00:00;100714;12556;13517;5908;3432;5570
3/09/2020;01:30:00;96333;15095;13525;5591;3087;4312
3/09/2020;02:00:00;89817;14899;14099;5703;2905;3699
3/09/2020;02:30:00;83823;16824;14575;5616;3250;3271
3/09/2020;03:00:00;77844;13619;14263;6156;2737;467
3/09/2020;03:30:00;77436;15053;12993;5522;2564;601
3/09/2020;04:00:00;75442;13916;11718;5741;3716;587
3/09/2020;04:30:00;77507;11201;8011;5657;3152;499
3/09/2020;05:00:00;77215;11028;8440;6564;2828;514
3/09/2020;05:30:00;76979;10499;7866;6655;2224;545
3/09/2020;06:00:00;80570;11430;8810;7721;2192;851
3/09/2020;06:30:00;95339;11346;11149;7569;2129;6628
3/09/2020;07:00:00;95616;10407;11910;7303;2284;7691
3/09/2020;07:30:00;103190;11556;12620;8438;2623;8722
3/09/2020;08:00:00;111869;11917;13746;10170;3008;9732
3/09/2020;08:30:00;119907;13310;15334;12115;3239;12475
3/09/2020;09:00:00;131254;16584;18745;13566;5009;15730
3/09/2020;09:30:00;130680;15978;18782;14070;4892;15780
3/09/2020;10:00:00;127504;16785;19195;13509;5423;14218
3/09/2020;10:30:00;122526;15860;18242;11592;5560;12410
3/09/2020;11:00:00;119495;15158;16215;10246;4454;12062
3/09/2020;11:30:00;118813;14875;16758;10671;4774;12510
3/09/2020;12:00:00;118132;14592;17301;11097;5094;12959
3/09/2020;12:30:00;120778;15369;18343;13466;4759;13068
3/09/2020;13:00:00;122289;15490;17606;12821;4768;14083
3/09/2020;13:30:00;119468;16274;18569;13356;5108;13474
3/09/2020;14:00:00;122032;16778;19001;13959;5333;15030
3/09/2020;14:30:00;117769;15434;17644;12700;4537;12544
3/09/2020;15:00:00;117862;15166;17117;12215;4439;13500
3/09/2020;15:30:00;120066;14877;18186;12575;5013;14237
3/09/2020;16:00:00;117221;14654;17573;12205;5028;14075
3/09/2020;16:30:00;118962;14786;19140;13261;4986;15010
3/09/2020;17:00:00;119276;14426;18925;14428;5237;15880
3/09/2020;17:30:00;124899;15825;20548;17494;5617;19148
3/09/2020;18:00:00;120284;14499;19705;16740;4682;18827
3/09/2020;18:30:00;125967;16096;20732;17323;5290;19036
3/09/2020;19:00:00;127702;18090;22566;17033;5432;18462
3/09/2020;19:30:00;132031;18028;21196;15813;5711;17043
3/09/2020;20:00:00;126550;17096;19845;14729;5128;15444
3/09/2020;20:30:00;124784;15439;17923;13187;4643;12731
3/09/2020;21:00:00;123321;15034;18273;13079;4574;13062
3/09/2020;21:30:00;120137;15507;17686;12630;4865;12000
3/09/2020;22:00:00;117181;15436;17158;11715;4325;12313
3/09/2020;22:30:00;118447;15467;17882;11660;5267;12684
3/09/2020;23:00:00;115565;15849;16255;11157;4919;11619
3/09/2020;23:30:00;114693;14574;15738;10358;4927;11270
4/09/2020;00:00:00;115474;13327;14734;10269;3784;11506
4/09/2020;00:30:00;112444;13729;14200;8403;3226;11482
4/09/2020;01:00:00;103458;12540;13813;7530;3016;12384
4/09/2020;01:30:00;101063;11959;14330;6450;2866;9766
4/09/2020;02:00:00;97939;15313;16409;6669;3851;6312
4/09/2020;02:30:00;95699;14923;16206;7291;2857;5273
4/09/2020;03:00:00;90357;13855;14507;6224;3517;5454
4/09/2020;03:30:00;85076;12890;12853;5664;2839;5140
4/09/2020;04:00:00;84434;13621;14337;7087;3064;3968
4/09/2020;04:30:00;82916;12062;11190;7010;2299;801
4/09/2020;05:00:00;81022;11609;8690;7071;2165;768
4/09/2020;05:30:00;76514;11987;9000;7249;2589;869
4/09/2020;06:00:00;80736;11776;9648;7925;2658;1527
4/09/2020;06:30:00;97637;12474;12180;8304;2323;6493
4/09/2020;07:00:00;100113;11098;12424;8446;2326;7732
4/09/2020;07:30:00;106227;11704;14037;9367;2971;9186
4/09/2020;08:00:00;114970;12085;14851;10457;2983;10824
4/09/2020;08:30:00;120312;12998;15226;11147;3947;12881
4/09/2020;09:00:00;126062;16239;17236;12511;5096;14442
4/09/2020;09:30:00;128908;17433;19787;14535;5819;15070
4/09/2020;10:00:00;127970;16946;18785;13386;5203;14946
4/09/2020;10:30:00;127873;16907;19099;14093;5311;14695
4/09/2020;11:00:00;125968;16695;19578;13398;4891;15285
4/09/2020;11:30:00;123010;15915;19005;13719;5203;15369
4/09/2020;12:00:00;121356;15752;17761;12930;5094;14918
4/09/2020;12:30:00;121598;16125;18546;14105;4987;15413
4/09/2020;13:00:00;122697;17106;19974;15953;5152;16612
4/09/2020;13:30:00;120773;16834;19191;14728;5302;15016
4/09/2020;14:00:00;123580;16776;19780;14536;5725;14969
4/09/2020;14:30:00;123047;15802;19763;13474;6158;14096
4/09/2020;15:00:00;118818;15844;18451;12163;5154;13271
4/09/2020;15:30:00;127902;14718;17823;13923;6194;15453
4/09/2020;16:00:00;129117;16934;18153;15424;6081;14177
4/09/2020;16:30:00;129830;17210;21767;16841;6334;14686
4/09/2020;17:00:00;128295;16625;21200;14724;6456;17875
4/09/2020;17:30:00;128087;17219;21673;16248;5810;18609
4/09/2020;18:00:00;123929;15606;20421;15558;5141;17877
4/09/2020;18:30:00;123541;16449;20311;15767;5455;16679
4/09/2020;19:00:00;129373;17941;22729;17848;5764;18849
4/09/2020;19:30:00;122896;15776;20537;16332;5416;15604
4/09/2020;20:00:00;126867;16064;20893;14961;5504;16423
4/09/2020;20:30:00;123982;16238;20774;16000;5214;15591
4/09/2020;21:00:00;122517;15570;19377;14863;5062;15196
4/09/2020;21:30:00;122731;16899;19647;14217;5655;13969
4/09/2020;22:00:00;118312;15316;18306;12971;5078;12989
4/09/2020;22:30:00;117477;14709;18243;12708;4685;12550
4/09/2020;23:00:00;114702;13843;16417;11917;4467;12023
4/09/2020;23:30:00;114862;13123;15818;11278;4771;11567
5/09/2020;00:00:00;114083;13483;14116;9826;4834;10380
5/09/2020;00:30:00;115101;13322;13496;9011;4780;11364
5/09/2020;01:00:00;103728;11077;10879;6211;3611;10104
5/09/2020;01:30:00;102613;12697;12760;6106;3964;7313
5/09/2020;02:00:00;98856;11303;11710;6011;2023;920
5/09/2020;02:30:00;96532;13321;12329;5903;2857;630
5/09/2020;03:00:00;91913;14076;13377;6982;2826;834
5/09/2020;03:30:00;84671;14162;12575;5913;1708;747
5/09/2020;04:00:00;82681;14641;13383;6266;1872;554
5/09/2020;04:30:00;77381;14389;12615;6167;1768;599
5/09/2020;05:00:00;73728;14136;12345;5810;1462;646
5/09/2020;05:30:00;72482;13763;12466;6052;1583;577
5/09/2020;06:00:00;73451;11534;12618;7177;1593;674
5/09/2020;06:30:00;89753;11712;11942;6573;2156;5316
5/09/2020;07:00:00;89707;8481;8868;5797;1874;4975
5/09/2020;07:30:00;89409;8279;9012;5615;2020;5037
5/09/2020;08:00:00;93984;9421;11063;7351;2594;6247
5/09/2020;08:30:00;97954;9698;11521;7452;2721;6932
5/09/2020;09:00:00;103311;10695;12954;8612;3120;9428
5/09/2020;09:30:00;111433;10907;13069;8696;3055;8932
5/09/2020;10:00:00;108178;11867;14218;9786;3383;9519
5/09/2020;10:30:00;108912;12760;16115;10714;3800;11164
5/09/2020;11:00:00;112382;15145;17003;12604;4685;13536
5/09/2020;11:30:00;115888;14483;17830;13080;4658;14146
5/09/2020;12:00:00;117403;15518;18963;14206;4875;14538
5/09/2020;12:30:00;116208;15048;18646;13862;5267;15091
5/09/2020;13:00:00;115608;15158;18895;14036;4530;13880
5/09/2020;13:30:00;117910;16311;17641;13607;4088;13814
5/09/2020;14:00:00;118383;15158;18475;13842;4366;14652
5/09/2020;14:30:00;115295;16041;18461;13702;5306;13389
5/09/2020;15:00:00;119127;15406;18347;12501;4568;13910
5/09/2020;15:30:00;114373;14113;17745;13935;4223;13240
5/09/2020;16:00:00;113172;13940;17452;13715;4680;13766
5/09/2020;16:30:00;113960;15443;17500;12739;4932;13451
5/09/2020;17:00:00;114872;14560;18114;13657;4353;13956
5/09/2020;17:30:00;123926;14306;18108;14383;4077;14387
5/09/2020;18:00:00;107481;15125;17575;13604;4689;14634
5/09/2020;18:30:00;124310;15945;21411;16644;5397;16099
5/09/2020;19:00:00;124113;15154;20768;16302;5154;16411
5/09/2020;19:30:00;123143;15878;20538;15603;5333;16833
5/09/2020;20:00:00;127041;14924;19310;14682;5273;14908
5/09/2020;20:30:00;124431;16023;19733;15503;5159;14918
5/09/2020;21:00:00;124289;16185;19534;14031;4903;14886
5/09/2020;21:30:00;120449;16159;19076;13841;5348;14270
5/09/2020;22:00:00;119918;14488;16859;11370;4231;12560
5/09/2020;22:30:00;117774;14166;16945;11374;4519;12915
5/09/2020;23:00:00;114946;13479;17343;11448;4768;12416
5/09/2020;23:30:00;112690;12804;16057;9914;4884;10354
6/09/2020;00:00:00;114556;12470;14505;10468;4754;12602
6/09/2020;00:30:00;111523;14469;14639;9344;3980;13008
6/09/2020;01:00:00;102519;12734;11750;8051;2876;12030
6/09/2020;01:30:00;100176;13816;13738;7220;3579;11105
6/09/2020;02:00:00;93074;15368;15089;6522;3600;5162
6/09/2020;02:30:00;88828;14577;13541;5986;2850;4266
6/09/2020;03:00:00;88405;14363;13738;5648;2812;3460
6/09/2020;03:30:00;89974;14685;13775;5966;3130;1019
6/09/2020;04:00:00;88832;13664;13745;6058;3146;607
6/09/2020;04:30:00;84364;14134;12851;5942;2237;697
6/09/2020;05:00:00;80969;13642;11071;7032;2156;693
6/09/2020;05:30:00;80673;10758;7657;6257;2128;641
6/09/2020;06:00:00;83201;11734;7827;6648;2287;734
6/09/2020;06:30:00;91763;10821;11768;7800;1770;5483
6/09/2020;07:00:00;88773;8739;9969;6345;1746;5821
6/09/2020;07:30:00;89905;8811;9781;6016;2020;5605
6/09/2020;08:00:00;90229;9371;10437;6651;2983;6555
6/09/2020;08:30:00;94762;10127;11144;6174;2301;6589
6/09/2020;09:00:00;101610;10644;12289;8032;2389;7435
6/09/2020;09:30:00;103455;11261;11770;8030;2633;8167
6/09/2020;10:00:00;109002;13247;13914;9199;3561;9723
6/09/2020;10:30:00;108382;14500;15020;9948;3616;9585
6/09/2020;11:00:00;112260;15050;16639;11104;4586;11283
6/09/2020;11:30:00;114988;15818;17022;11393;4496;10830
6/09/2020;12:00:00;116165;16722;18320;13186;5049;12245
6/09/2020;12:30:00;116938;16273;18490;12447;4435;12616
6/09/2020;13:00:00;117319;16495;18317;12518;4813;12641
6/09/2020;13:30:00;116902;16429;17161;13871;4735;11713
6/09/2020;14:00:00;117218;14226;19080;11616;4657;14593
6/09/2020;14:30:00;114820;15802;18422;13150;4838;11345
6/09/2020;15:00:00;118166;13756;15468;12501;5014;13341
6/09/2020;15:30:00;115643;14041;16333;12895;5532;13844
6/09/2020;16:00:00;117209;15741;17221;11737;6159;14177
6/09/2020;16:30:00;116035;14894;16563;11270;5919;12254
6/09/2020;17:00:00;119158;15272;16760;12030;6095;15504
6/09/2020;17:30:00;121354;14430;17541;15394;5890;12625
6/09/2020;18:00:00;118821;15066;18024;12188;5669;12706
6/09/2020;18:30:00;122421;16448;20577;16048;5620;12992
6/09/2020;19:00:00;125639;15115;21620;16849;6035;17651
6/09/2020;19:30:00;126805;15680;20751;15634;6562;16329
6/09/2020;20:00:00;126971;15406;18566;14961;6117;15369
6/09/2020;20:30:00;126845;16527;18856;13214;5907;14598
6/09/2020;21:00:00;124537;14403;16806;12056;4556;13670
6/09/2020;21:30:00;125701;13969;16880;11782;5101;12585
6/09/2020;22:00:00;124862;13938;16337;10877;4596;11209
6/09/2020;22:30:00;121680;14065;15837;10443;3970;10369
6/09/2020;23:00:00;118308;14099;15636;9712;4611;11772
6/09/2020;23:30:00;122448;14167;15857;11012;4903;11430
7/09/2020;00:00:00;115434;12937;13952;9591;3887;10395
7/09/2020;00:30:00;115943;12244;14446;8389;4569;10589
7/09/2020;01:00:00;106404;12781;13018;7660;3740;10240
7/09/2020;01:30:00;100375;11257;12179;6162;2481;6932
7/09/2020;02:00:00;97401;12305;13855;5963;2896;4327
7/09/2020;02:30:00;83694;12261;12008;5821;853;347
7/09/2020;03:00:00;90638;12923;13640;6273;2954;797
7/09/2020;03:30:00;84102;13492;12267;5879;1557;845
7/09/2020;04:00:00;85088;13231;11387;5715;1627;843
7/09/2020;04:30:00;85071;9780;8053;6719;2024;864
7/09/2020;05:00:00;83197;9607;7814;6732;1673;958
7/09/2020;05:30:00;84715;9695;8430;7227;1919;1070
7/09/2020;06:00:00;86461;10552;8757;7267;2311;1112
7/09/2020;06:30:00;98646;10458;11730;7930;1590;7465
7/09/2020;07:00:00;101131;10365;12564;8492;2077;8097
7/09/2020;07:30:00;105932;10874;12433;9058;2264;8223
7/09/2020;08:00:00;119846;12857;16338;11488;3370;11917
7/09/2020;08:30:00;125633;13130;15490;12215;3765;13288
7/09/2020;09:00:00;128494;14861;16077;12646;4661;14475
7/09/2020;09:30:00;129027;15433;17785;13402;4245;15658
7/09/2020;10:00:00;126638;14920;17621;11974;4123;14670
7/09/2020;10:30:00;120535;16066;17338;11993;4840;13175
7/09/2020;11:00:00;115324;14573;16556;11962;4063;12809
7/09/2020;11:30:00;117937;15018;15771;11231;3964;13326
7/09/2020;12:00:00;120019;14799;15376;10331;4185;14318
7/09/2020;12:30:00;116949;14217;18604;13669;4465;12449
7/09/2020;13:00:00;118914;14090;16761;12155;4692;14529
7/09/2020;13:30:00;122625;16485;18660;13352;4680;15231
7/09/2020;14:00:00;121872;16343;19026;13371;5199;14314
7/09/2020;14:30:00;121403;16100;18925;13955;5083;15225
7/09/2020;15:00:00;120773;15317;18336;12080;5443;14253
7/09/2020;15:30:00;122753;14488;17894;12514;5263;13611
7/09/2020;16:00:00;121329;14783;17519;11923;5140;13325
7/09/2020;16:30:00;118816;16391;17449;11939;5701;14284
7/09/2020;17:00:00;113886;15200;16206;10405;4780;13366
7/09/2020;17:30:00;114918;14130;17830;14312;4090;15383
7/09/2020;18:00:00;117072;14997;19653;15096;5489;17398
7/09/2020;18:30:00;116651;15095;19675;15345;5469;17082
7/09/2020;19:00:00;126012;18063;21949;16260;5664;18562
7/09/2020;19:30:00;124706;18365;21576;16330;5322;17226
7/09/2020;20:00:00;121888;16107;19629;15038;5228;15775
7/09/2020;20:30:00;123371;16609;18110;13152;5394;14294
7/09/2020;21:00:00;126519;15848;19312;13638;5233;13733
7/09/2020;21:30:00;117966;16692;17575;11222;5356;11886
7/09/2020;22:00:00;117565;14715;16604;11347;5060;12172
7/09/2020;22:30:00;118555;15996;16458;11016;5168;11327
7/09/2020;23:00:00;114757;15294;15778;10362;4548;12193
7/09/2020;23:30:00;112097;13895;15186;10847;3706;11602
8/09/2020;00:00:00;110610;13464;14064;9347;3838;10158
8/09/2020;00:30:00;110006;13380;13536;8613;3209;10461
8/09/2020;01:00:00;97182;14372;13362;7075;2548;9433
8/09/2020;01:30:00;92160;14944;13804;6276;2141;7961
8/09/2020;02:00:00;89111;12419;11830;6379;2287;5605
8/09/2020;02:30:00;85447;12451;11733;6516;2067;5122
8/09/2020;03:00:00;80512;11847;10680;5520;1418;4606
8/09/2020;03:30:00;75935;11637;11653;5755;1683;4935
8/09/2020;04:00:00;74672;10016;8125;6704;2201;3890
8/09/2020;04:30:00;75184;10196;8011;6570;2270;759
8/09/2020;05:00:00;77020;10385;7732;6298;2170;696
8/09/2020;05:30:00;78798;10125;7960;6464;1945;616
8/09/2020;06:00:00;81323;10182;9022;7786;1929;1271
8/09/2020;06:30:00;91439;11475;11310;8013;2136;6514
8/09/2020;07:00:00;96815;10725;11514;8277;2391;7369
8/09/2020;07:30:00;100744;10938;12802;9632;2159;8075
8/09/2020;08:00:00;113357;13432;15247;11863;3386;11899
8/09/2020;08:30:00;122325;15177;16340;12830;4223;13248
8/09/2020;09:00:00;129055;17386;18999;15132;5421;16205
8/09/2020;09:30:00;122993;16636;17597;12586;4988;14452
8/09/2020;10:00:00;122755;17012;18402;12200;4455;14416
8/09/2020;10:30:00;121155;16374;17954;12525;4539;13930
8/09/2020;11:00:00;124267;16528;16281;12523;4271;13698
8/09/2020;11:30:00;120033;17195;17230;11605;4790;13350
8/09/2020;12:00:00;121905;16768;17360;12067;4616;13709
8/09/2020;12:30:00;125379;15226;18351;13705;4350;14674
8/09/2020;13:00:00;120912;14273;18206;13908;4391;14642
8/09/2020;13:30:00;126010;15736;18873;13976;4557;14893
8/09/2020;14:00:00;125838;15852;18648;13087;4970;14852
8/09/2020;14:30:00;122683;15521;17830;13123;4800;14630
8/09/2020;15:00:00;124882;14927;17874;12952;4220;14086
8/09/2020;15:30:00;121169;15137;17041;11839;4096;13726
8/09/2020;16:00:00;122886;14876;16741;11614;5081;13419
8/09/2020;16:30:00;124570;15556;17915;12946;4790;13996
8/09/2020;17:00:00;125972;15222;19051;14622;4943;16607
8/09/2020;17:30:00;123197;15166;20212;16188;4811;17175
8/09/2020;18:00:00;125003;15070;19855;16171;6120;18466
8/09/2020;18:30:00;121626;14912;20030;16477;4961;17918
8/09/2020;19:00:00;127948;16232;20922;17975;4655;19316
8/09/2020;19:30:00;129744;17595;21000;16773;5097;19476
8/09/2020;20:00:00;128686;16756;19970;15736;5221;17530
8/09/2020;20:30:00;125514;16214;20006;14766;4940;14970
8/09/2020;21:00:00;121441;15650;17973;13135;4432;14423
8/09/2020;21:30:00;118298;15642;18193;13671;4853;12265
8/09/2020;22:00:00;116085;14840;17993;12758;4867;11726
8/09/2020;22:30:00;114088;14083;16763;12269;4710;11285
8/09/2020;23:00:00;114410;14257;16140;11824;4858;12458
8/09/2020;23:30:00;111853;13373;16474;11098;4403;12227
9/09/2020;00:00:00;109415;11758;13948;10725;3503;10837
9/09/2020;00:30:00;105931;11837;14922;9595;3266;11570
9/09/2020;01:00:00;95823;12111;15285;7733;2571;8049
9/09/2020;01:30:00;92214;13364;14851;7593;2585;5389
9/09/2020;02:00:00;86827;12771;12531;5999;2311;5161
9/09/2020;02:30:00;81780;13375;12357;6093;1810;6119
9/09/2020;03:00:00;84295;12916;11460;5521;1949;5733
9/09/2020;03:30:00;82247;11840;10842;5975;1861;5642
9/09/2020;04:00:00;82205;12470;11483;5497;1998;5119
9/09/2020;04:30:00;82486;12404;11093;6384;2740;5290
9/09/2020;05:00:00;82638;10366;8287;6219;2986;5384
9/09/2020;05:30:00;83089;9562;7626;5823;2589;5366
9/09/2020;06:00:00;84982;10159;7212;5606;2222;1839
9/09/2020;06:30:00;98615;10009;9303;6779;1611;7395
9/09/2020;07:00:00;98436;9186;11203;8177;1325;7390
9/09/2020;07:30:00;106228;10923;12839;9751;2360;8847
9/09/2020;08:00:00;117064;12184;14401;11442;2804;11456
9/09/2020;08:30:00;121708;14446;16709;12400;3453;13569
9/09/2020;09:00:00;129648;14949;17841;14331;3610;15698
9/09/2020;09:30:00;130873;15825;20146;14328;4634;15529
9/09/2020;10:00:00;125384;16000;17836;12142;4283;13591
9/09/2020;10:30:00;126794;15495;17951;12463;4570;14418
9/09/2020;11:00:00;123259;15136;18159;12178;4884;14595
9/09/2020;11:30:00;122473;15798;18346;12670;4686;14360
9/09/2020;12:00:00;123064;16133;18837;13500;4701;15068
9/09/2020;12:30:00;129520;16920;19464;13922;5008;15409
9/09/2020;13:00:00;131349;17950;22342;17467;4692;18012
9/09/2020;13:30:00;132837;18266;22317;14181;5383;18209
9/09/2020;14:00:00;128438;16755;21028;15439;4893;17264
9/09/2020;14:30:00;128577;15868;19489;14361;5544;16177
9/09/2020;15:00:00;127804;16387;19312;14768;5036;12731
9/09/2020;15:30:00;129011;16936;19190;13620;4948;15290
9/09/2020;16:00:00;122382;17576;21146;15049;5196;18277
9/09/2020;16:30:00;128274;17216;19843;14126;5817;17547
9/09/2020;17:00:00;126348;14926;19312;14748;4717;16347
9/09/2020;17:30:00;121088;14552;18936;13958;4415;16394
9/09/2020;18:00:00;123590;16012;20715;16404;5166;19092
9/09/2020;18:30:00;133142;18800;23755;18499;6644;19765
9/09/2020;19:00:00;129648;17982;22647;17782;6150;18155
9/09/2020;19:30:00;134156;18394;22796;17383;6079;18619
9/09/2020;20:00:00;127205;18300;21046;15409;5941;15488
9/09/2020;20:30:00;126102;15807;18667;13186;5778;14107
9/09/2020;21:00:00;125199;15683;17501;13625;5081;13973
9/09/2020;21:30:00;122829;14461;16471;10651;5089;13108
9/09/2020;22:00:00;118112;14397;15534;11261;4929;12496
9/09/2020;22:30:00;115981;14536;16480;11029;5487;11956
9/09/2020;23:00:00;116121;14247;16120;10820;4461;12528
9/09/2020;23:30:00;115859;13221;14187;11098;3487;12572
10/09/2020;00:00:00;113957;12368;13936;9981;3607;11077
10/09/2020;00:30:00;115149;12951;13682;8908;3180;12496
10/09/2020;01:00:00;107879;14634;13646;7944;2776;11534
10/09/2020;01:30:00;102890;14128;11386;6538;2244;9929
10/09/2020;02:00:00;97854;12707;11387;6003;2521;8050
10/09/2020;02:30:00;93709;12502;11609;6183;2599;5876
10/09/2020;03:00:00;90541;12095;10823;5567;3063;5311
10/09/2020;03:30:00;86075;10609;9839;6263;3296;5433
10/09/2020;04:00:00;88405;9243;6972;6124;2124;5363
10/09/2020;04:30:00;87523;9156;6813;6197;3127;4976
10/09/2020;05:00:00;85130;9644;6330;5589;3365;4892
10/09/2020;05:30:00;85705;10047;7957;5633;2224;4511
10/09/2020;06:00:00;87951;10186;7609;6534;1810;1383
10/09/2020;06:30:00;99492;10337;10969;7644;1649;6324
10/09/2020;07:00:00;99273;10162;12169;7632;2383;7066
10/09/2020;07:30:00;108682;10329;11921;8441;2484;8067
10/09/2020;08:00:00;118307;12508;14592;11162;3217;11159
