Datetime,R1,R2,R3,R4,R5,R6
2020-10-25 12:00:00,249.462,30.862,35.329,26.995,9.701,24.782
2020-10-25 13:00:00,244.439,30.059,34.031,26.56,8.418,27.585
2020-10-25 14:00:00,238.532,32.079,34.62,22.651,7.942,25.977
2020-10-25 15:00:00,236.006,29.02,33.691,23.303,8.991,26.142
2020-10-25 16:00:00,241.055,26.862,33.335,25.686,9.746,24.163
2020-10-25 17:00:00,248.267,28.098,34.68,26.563,9.454,29.346
2020-10-25 18:00:00,249.833,28.856,42.208,30.463,10.76,36.392
2020-10-25 19:00:00,254.557,33.758,41.014,30.903,9.327,35.967
2020-10-25 20:00:00,258.748,32.324,32.456,27.577,10.957,27.175
2020-10-25 21:00:00,254.123,29.723,31.942,24.098,9.739,22.137
2020-10-25 22:00:00,242.345,25.942,26.946,19.46,7.967,19.82
2020-10-25 23:00:00,234.452,25.24,27.496,18.89,7.069,21.394
2020-10-26 00:00:00,226.064,23.091,23.675,16.728,6.082,20.056
2020-10-26 01:00:00,222.109,18.654,25.143,15.13,3.773,20.9
2020-10-26 02:00:00,209.722,15.367,26.48,16.409,4.04,19.06
2020-10-26 03:00:00,204.892,17.227,27.157,15.851,5.172,11.75
2020-10-26 04:00:00,192.44,17.327,26.287,16.04,3.345,7.256
2020-10-26 05:00:00,191.536,20.33,27.462,17.316,5.158,12.059
2020-10-26 06:00:00,197.263,18.632,22.036,17.893,4.582,15.4
2020-10-26 07:00:00,217.635,20.486,24.62,20.009,4.91,19.372
2020-10-26 08:00:00,244.553,23.84,28.219,23.909,6.619,25.806
2020-10-26 09:00:00,254.028,30.51,35.435,28.628,9.049,31.08
2020-10-26 10:00:00,254.92,30.873,32.725,24.408,9.832,28.691
2020-10-26 11:00:00,250.503,30.404,34.882,25.777,9.684,26.768
2020-10-26 12:00:00,255.596,30.974,34.899,26.557,10.545,27.972
2020-10-26 13:00:00,254.209,28.864,33.283,24.871,9.767,28.198
2020-10-26 14:00:00,260.03,32.309,35.184,25.014,10.485,29.479
2020-10-26 15:00:00,253.427,30.098,32.764,25.487,9.26,28.605
2020-10-26 16:00:00,255.54,28.788,33.402,25.437,9.856,28.502
2020-10-26 17:00:00,259.696,31.172,36.395,27.626,10.05,31.379
2020-10-26 18:00:00,268.258,35.732,42.821,34.869,11.161,37.919
2020-10-26 19:00:00,274.302,35.45,43.123,33.916,11.026,34.762
2020-10-26 20:00:00,266.684,30.945,37.493,29.213,10.429,29.672
2020-10-26 21:00:00,254.42,29.764,30.866,22.827,9.976,24.459
2020-10-26 22:00:00,240.468,27.03,27.703,19.565,10.071,20.78
2020-10-26 23:00:00,234.089,25.969,26.167,19.236,9.508,19.094
2020-10-27 00:00:00,224.949,22.727,27.627,18.025,6.061,20.086
2020-10-27 01:00:00,212.512,22.842,23.44,14.434,3.876,19.909
2020-10-27 02:00:00,203.143,26.617,26.333,14.089,5.082,12.484
2020-10-27 03:00:00,192.825,25.268,26.322,14.91,4.036,6.68
2020-10-27 04:00:00,183.02,21.576,26.692,15.252,3.811,7.342
2020-10-27 05:00:00,190.435,18.165,26.325,15.295,3.277,8.139
2020-10-27 06:00:00,199.418,20.052,21.525,17.383,4.071,12.866
2020-10-27 07:00:00,217.114,21.029,22.752,18.194,4.487,18.091
2020-10-27 08:00:00,247.131,24.749,29.444,25.363,6.395,26.061
2020-10-27 09:00:00,259.987,29.551,35.179,29.131,8.796,30.171
2020-10-27 10:00:00,252.89,28.764,33.534,26.187,7.75,27.904
2020-10-27 11:00:00,250.363,30.292,33.455,24.941,8.56,26.543
2020-10-27 12:00:00,256.435,31.653,36.972,25.934,9.811,28.216
2020-10-27 13:00:00,262.237,32.769,36.14,27.782,8.902,31.929
2020-10-27 14:00:00,256.752,32.126,35.763,27.718,8.677,29.634
2020-10-27 15:00:00,247.316,28.914,35.879,25.698,9.299,28.517
2020-10-27 16:00:00,251.598,30.032,36.266,27.483,9.449,30.041
2020-10-27 17:00:00,251.718,31.472,37.891,29.33,9.146,30.63
2020-10-27 18:00:00,261.685,32.821,43.297,34.9,10.302,36.538
2020-10-27 19:00:00,263.662,33.963,41.561,33.587,11.294,34.305
2020-10-27 20:00:00,265.334,32.0,36.708,29.189,10.908,29.382
2020-10-27 21:00:00,261.441,28.449,31.759,24.612,10.875,22.779
2020-10-27 22:00:00,242.813,27.303,27.859,20.059,8.87,19.392
2020-10-27 23:00:00,233.109,26.215,27.116,19.084,8.982,19.1
2020-10-28 00:00:00,227.514,24.926,27.997,17.09,8.438,18.552
2020-10-28 01:00:00,211.542,29.302,29.096,15.42,10.238,15.568
2020-10-28 02:00:00,205.986,31.126,27.313,14.084,6.013,11.553
2020-10-28 03:00:00,186.45,29.515,24.376,14.205,5.705,8.144
2020-10-28 04:00:00,170.439,24.273,19.889,15.92,6.177,8.033
2020-10-28 05:00:00,169.601,14.083,14.096,15.27,4.628,7.722
2020-10-28 06:00:00,183.484,21.63,17.713,17.069,4.057,11.727
2020-10-28 07:00:00,211.09,20.224,22.507,18.082,5.774,16.606
2020-10-28 08:00:00,235.899,21.761,26.062,22.257,5.92,23.224
2020-10-28 09:00:00,258.095,28.884,33.392,26.24,9.521,30.74
2020-10-28 10:00:00,257.0,29.992,32.994,24.066,9.644,27.034
2020-10-28 11:00:00,252.606,30.901,35.397,23.947,9.78,27.531
2020-10-28 12:00:00,259.769,32.96,37.957,27.459,9.984,28.198
2020-10-28 13:00:00,260.168,33.857,38.329,27.947,10.881,29.127
2020-10-28 14:00:00,254.942,32.79,36.94,28.586,9.955,28.992
2020-10-28 15:00:00,255.398,32.119,36.483,26.61,9.986,28.822
2020-10-28 16:00:00,256.089,31.698,36.355,28.796,9.387,30.971
2020-10-28 17:00:00,257.145,31.628,38.748,32.681,10.873,32.433
2020-10-28 18:00:00,261.343,33.751,42.183,35.815,11.182,37.141
2020-10-28 19:00:00,264.538,34.18,42.812,35.051,11.821,37.371
2020-10-28 20:00:00,257.945,30.178,36.505,28.347,11.337,28.908
2020-10-28 21:00:00,258.045,31.361,32.278,24.335,11.564,22.97
2020-10-28 22:00:00,243.374,26.697,28.134,20.02,9.739,20.201
2020-10-28 23:00:00,236.048,25.48,27.629,19.207,9.458,18.814
2020-10-29 00:00:00,229.277,24.766,27.841,18.039,9.717,19.172
2020-10-29 01:00:00,211.814,27.11,24.986,14.296,7.268,18.692
2020-10-29 02:00:00,204.371,26.441,24.36,13.875,6.463,15.696
2020-10-29 03:00:00,192.79,27.662,25.45,13.852,6.774,7.808
2020-10-29 04:00:00,181.78,27.771,23.71,13.914,5.994,7.579
2020-10-29 05:00:00,177.686,23.023,15.848,14.11,4.58,7.384
2020-10-29 06:00:00,196.867,22.869,18.801,16.152,5.068,12.066
2020-10-29 07:00:00,215.16,20.927,21.617,17.158,5.033,16.521
2020-10-29 08:00:00,244.392,25.382,27.599,23.449,8.064,24.854
2020-10-29 09:00:00,261.39,30.775,34.672,28.046,10.87,29.426
2020-10-29 10:00:00,258.84,32.1,35.85,26.77,9.434,28.448
2020-10-29 11:00:00,254.973,31.849,37.295,29.633,10.23,27.742
2020-10-29 12:00:00,256.198,32.901,40.124,30.048,11.366,29.714
2020-10-29 13:00:00,254.0,32.568,42.052,31.249,10.705,32.62
2020-10-29 14:00:00,254.379,31.612,38.227,30.426,10.908,32.769
2020-10-29 15:00:00,253.649,32.11,38.119,30.549,10.944,27.952
2020-10-29 16:00:00,246.085,30.327,36.872,29.678,10.434,31.265
2020-10-29 17:00:00,248.605,30.409,38.273,31.564,10.802,32.799
2020-10-29 18:00:00,258.197,33.533,44.764,38.622,12.748,35.475
2020-10-29 19:00:00,254.029,33.571,42.774,35.526,11.847,35.961
2020-10-29 20:00:00,255.943,34.286,41.349,28.688,11.741,29.575
2020-10-29 21:00:00,264.97,32.265,36.181,24.09,10.504,23.243
2020-10-29 22:00:00,255.256,28.697,31.772,21.607,9.323,21.372
2020-10-29 23:00:00,240.819,27.142,30.178,21.111,9.063,18.65
2020-10-30 00:00:00,231.153,24.204,29.065,17.907,8.51,18.9
2020-10-30 01:00:00,216.43,22.489,28.165,14.197,8.557,17.801
2020-10-30 02:00:00,204.704,29.826,30.93,15.427,7.0,11.898
2020-10-30 03:00:00,193.923,27.54,28.384,14.814,7.406,8.041
2020-10-30 04:00:00,190.386,25.594,26.47,14.802,7.778,7.552
2020-10-30 05:00:00,183.445,20.283,17.39,15.091,4.221,7.673
2020-10-30 06:00:00,193.09,21.739,22.688,16.703,4.857,11.474
2020-10-30 07:00:00,204.347,21.573,26.809,19.198,6.427,15.555
2020-10-30 08:00:00,226.268,23.627,28.39,21.937,8.085,19.831
2020-10-30 09:00:00,244.856,27.596,33.016,25.302,9.996,25.577
2020-10-30 10:00:00,242.43,27.527,33.855,26.006,9.723,26.099
2020-10-30 11:00:00,254.048,30.046,37.537,28.572,10.734,28.18
2020-10-30 12:00:00,259.81,31.091,38.54,28.873,11.89,27.63
2020-10-30 13:00:00,259.286,33.173,37.531,27.951,12.279,29.474
2020-10-30 14:00:00,261.507,32.623,36.78,27.562,11.463,27.646
2020-10-30 15:00:00,259.851,33.483,39.228,28.142,12.107,27.81
2020-10-30 16:00:00,260.684,32.062,39.929,31.269,11.32,30.056
2020-10-30 17:00:00,266.685,34.648,42.719,33.328,12.103,32.824
2020-10-30 18:00:00,271.637,34.242,42.227,32.86,12.698,33.178
2020-10-30 19:00:00,261.909,33.37,38.793,29.269,13.116,28.72
2020-10-30 20:00:00,254.375,28.551,34.512,25.599,11.108,25.39
2020-10-30 21:00:00,254.261,27.859,32.81,22.913,10.354,22.157
2020-10-30 22:00:00,241.607,25.272,28.075,20.511,9.397,20.158
2020-10-30 23:00:00,238.749,24.233,28.802,21.07,8.515,18.848
2020-10-31 00:00:00,232.973,24.01,29.057,19.558,9.022,19.445
2020-10-31 01:00:00,221.298,21.528,24.012,14.711,6.471,15.869
2020-10-31 02:00:00,215.152,25.438,23.76,14.302,5.53,15.804
2020-10-31 03:00:00,194.876,27.691,27.53,15.656,6.047,10.104
2020-10-31 04:00:00,182.937,23.286,20.889,16.379,5.341,7.929
2020-10-31 05:00:00,172.865,21.494,16.206,15.621,4.19,7.418
2020-10-31 06:00:00,181.829,22.265,19.786,17.48,4.424,11.541
2020-10-31 07:00:00,193.49,18.142,20.649,17.128,4.052,14.882
2020-10-31 08:00:00,201.465,20.427,23.163,19.385,5.51,17.107
2020-10-31 09:00:00,220.659,23.874,30.936,22.072,6.939,19.979
2020-10-31 10:00:00,236.215,27.779,30.952,24.421,8.079,23.541
2020-10-31 11:00:00,248.764,30.863,35.739,27.833,9.512,27.5
2020-10-31 12:00:00,263.907,32.892,42.098,32.058,11.299,29.324
2020-10-31 13:00:00,263.214,33.417,36.353,28.139,9.994,27.924
2020-10-31 14:00:00,265.079,31.836,38.842,30.124,9.853,26.765
2020-10-31 15:00:00,265.293,33.145,39.579,30.134,11.293,28.421
2020-10-31 16:00:00,263.958,32.702,40.812,31.82,11.579,32.199
2020-10-31 17:00:00,267.312,34.624,40.811,30.602,12.621,30.691
2020-10-31 18:00:00,268.291,33.188,40.246,30.481,11.81,30.039
2020-10-31 19:00:00,267.589,29.077,37.464,25.724,10.854,26.032
2020-10-31 20:00:00,258.396,26.96,30.548,22.647,9.897,23.474
2020-10-31 21:00:00,252.249,27.637,30.683,22.095,9.266,22.393
2020-10-31 22:00:00,251.12,25.813,29.201,20.319,8.724,20.341
2020-10-31 23:00:00,245.956,24.677,28.252,19.721,8.797,18.234
2020-11-01 00:00:00,246.633,25.039,28.89,18.686,7.651,21.15
2020-11-01 01:00:00,233.214,27.096,28.797,14.97,5.889,16.645
2020-11-01 02:00:00,219.883,27.709,26.823,15.389,5.301,13.068
2020-11-01 03:00:00,213.686,29.489,24.823,14.922,3.988,8.395
2020-11-01 04:00:00,202.627,28.029,22.808,14.366,2.743,7.493
2020-11-01 05:00:00,201.678,26.357,19.91,16.145,3.483,8.532
2020-11-01 06:00:00,200.529,23.35,19.221,18.021,4.553,13.125
2020-11-01 07:00:00,195.613,20.186,22.034,18.165,3.737,14.641
2020-11-01 08:00:00,207.511,19.581,24.151,19.97,5.108,16.609
2020-11-01 09:00:00,221.926,23.433,30.899,21.573,7.361,22.919
2020-11-01 10:00:00,241.352,27.231,30.716,24.091,8.283,26.772
2020-11-01 11:00:00,254.678,31.855,37.859,27.953,10.687,26.984
2020-11-01 12:00:00,270.034,34.143,39.146,29.333,11.085,27.216
2020-11-01 13:00:00,265.468,33.216,39.401,28.406,11.468,25.958
2020-11-01 14:00:00,262.833,29.577,34.353,26.578,10.502,27.9
2020-11-01 15:00:00,266.649,30.478,36.879,25.476,11.046,27.952
2020-11-01 16:00:00,272.856,29.9,37.032,24.888,11.695,29.473
2020-11-01 17:00:00,275.371,32.333,36.902,28.861,13.279,31.843
2020-11-01 18:00:00,270.716,31.441,42.781,33.748,12.275,33.973
2020-11-01 19:00:00,269.173,29.884,36.366,27.992,11.251,23.448
2020-11-01 20:00:00,272.134,30.666,33.05,22.083,11.631,20.891
2020-11-01 21:00:00,265.013,30.671,33.768,21.936,11.267,22.469
2020-11-01 22:00:00,258.633,30.127,29.676,19.559,9.365,20.61
2020-11-01 23:00:00,252.349,28.194,30.24,19.861,8.801,20.91
2020-11-02 00:00:00,242.785,26.574,29.17,17.79,9.012,20.814
2020-11-02 01:00:00,236.715,22.702,27.438,14.5,4.674,22.139
2020-11-02 02:00:00,215.41,27.552,28.058,14.805,5.095,17.133
2020-11-02 03:00:00,192.713,30.878,25.431,14.255,2.815,11.027
2020-11-02 04:00:00,188.132,29.292,25.141,14.477,2.842,7.896
2020-11-02 05:00:00,185.367,26.233,24.482,14.854,3.454,7.487
2020-11-02 06:00:00,197.645,25.245,23.654,18.296,5.063,14.597
2020-11-02 07:00:00,226.196,24.985,28.941,21.525,6.118,18.368
2020-11-02 08:00:00,258.326,27.859,30.442,27.119,6.481,23.891
2020-11-02 09:00:00,273.717,33.9,39.627,31.466,8.554,30.25
2020-11-02 10:00:00,276.761,33.483,36.912,26.647,11.767,26.726
2020-11-02 11:00:00,269.7,33.116,36.797,26.5,12.566,27.875
2020-11-02 12:00:00,277.757,33.261,37.484,28.218,12.383,28.181
2020-11-02 13:00:00,279.033,34.528,38.196,28.128,11.593,28.228
2020-11-02 14:00:00,276.775,34.993,37.732,25.811,12.023,25.945
2020-11-02 15:00:00,273.416,34.864,37.524,25.437,11.24,26.861
2020-11-02 16:00:00,274.247,33.42,37.287,25.645,11.15,28.757
2020-11-02 17:00:00,283.802,36.404,42.693,31.77,12.923,34.389
2020-11-02 18:00:00,291.144,36.583,45.117,34.958,14.305,34.315
2020-11-02 19:00:00,289.178,37.616,42.354,31.234,13.983,31.425
2020-11-02 20:00:00,272.776,33.755,34.657,24.232,11.364,23.413
2020-11-02 21:00:00,266.991,33.423,34.103,22.999,10.771,21.761
2020-11-02 22:00:00,261.103,31.649,33.184,21.848,9.685,20.33
2020-11-02 23:00:00,250.313,30.1,29.745,18.889,8.364,19.702
2020-11-03 00:00:00,243.274,26.183,29.594,18.502,6.921,21.619
2020-11-03 01:00:00,225.316,23.769,24.991,15.394,4.233,20.81
2020-11-03 02:00:00,222.706,29.755,26.829,14.019,5.268,16.168
2020-11-03 03:00:00,214.896,30.018,26.886,14.096,4.53,12.195
2020-11-03 04:00:00,195.688,24.302,29.066,13.968,4.261,8.827
2020-11-03 05:00:00,193.904,20.916,30.915,15.364,4.064,8.901
2020-11-03 06:00:00,202.757,21.623,23.338,17.585,4.745,13.745
2020-11-03 07:00:00,226.668,25.42,28.092,21.643,5.547,19.068
2020-11-03 08:00:00,256.659,28.573,31.042,26.711,8.953,26.011
2020-11-03 09:00:00,276.126,36.5,37.501,30.005,10.477,33.649
2020-11-03 10:00:00,273.07,34.457,36.782,26.522,11.142,30.997
2020-11-03 11:00:00,264.89,34.44,38.114,26.512,11.699,28.476
2020-11-03 12:00:00,276.97,33.629,40.967,28.239,12.899,30.053
2020-11-03 13:00:00,273.892,34.532,40.183,29.73,11.794,29.655
2020-11-03 14:00:00,273.168,35.149,38.86,28.637,11.467,29.738
2020-11-03 15:00:00,274.218,34.394,38.586,27.728,10.994,28.811
2020-11-03 16:00:00,277.456,35.235,41.322,29.241,13.253,29.674
2020-11-03 17:00:00,284.767,37.287,44.368,31.684,13.491,33.683
2020-11-03 18:00:00,289.517,35.292,43.421,33.947,13.802,34.605
2020-11-03 19:00:00,281.97,36.069,42.241,31.417,13.319,31.428
2020-11-03 20:00:00,273.598,32.168,36.064,26.073,11.707,24.419
2020-11-03 21:00:00,265.028,29.258,32.578,23.004,10.38,22.578
2020-11-03 22:00:00,258.388,31.378,30.198,19.692,10.27,20.641
2020-11-03 23:00:00,255.524,27.794,29.761,19.852,8.037,22.422
2020-11-04 00:00:00,241.283,26.613,28.971,19.271,7.116,21.258
2020-11-04 01:00:00,229.748,30.287,29.961,15.402,7.562,17.377
2020-11-04 02:00:00,216.003,31.104,27.942,13.888,6.076,15.765
2020-11-04 03:00:00,208.681,30.013,27.47,14.896,5.405,11.731
2020-11-04 04:00:00,200.83,30.394,27.268,15.385,3.381,9.56
2020-11-04 05:00:00,193.743,26.769,27.029,15.53,3.247,9.214
2020-11-04 06:00:00,206.501,23.233,21.298,17.88,3.979,14.849
2020-11-04 07:00:00,226.388,24.348,25.083,19.905,5.573,19.107
2020-11-04 08:00:00,257.185,28.563,30.626,24.748,8.048,25.905
2020-11-04 09:00:00,271.499,33.623,36.343,27.063,9.839,30.303
2020-11-04 10:00:00,270.501,35.797,39.348,26.457,11.07,29.913
2020-11-04 11:00:00,275.038,35.174,39.156,28.102,10.879,27.879
2020-11-04 12:00:00,276.825,34.999,43.598,30.571,12.77,30.46
2020-11-04 13:00:00,284.299,34.092,41.161,30.213,12.809,30.192
2020-11-04 14:00:00,280.787,34.753,40.129,29.202,11.955,29.322
2020-11-04 15:00:00,274.091,36.52,39.641,29.572,11.702,28.633
2020-11-04 16:00:00,272.221,33.813,42.063,30.743,13.001,31.175
2020-11-04 17:00:00,277.197,38.544,45.148,33.186,14.121,34.806
2020-11-04 18:00:00,293.978,37.146,45.883,36.919,14.084,36.946
2020-11-04 19:00:00,290.602,35.6,41.9,31.262,12.644,31.552
2020-11-04 20:00:00,277.638,32.986,37.447,27.046,11.556,25.782
2020-11-04 21:00:00,267.115,30.817,35.057,24.915,11.561,22.176
2020-11-04 22:00:00,262.084,29.425,34.049,22.944,9.637,20.058
2020-11-04 23:00:00,254.66,28.512,30.285,21.8,9.549,21.372
